"time","firstOrder.y","der(firstOrder.y)","firstOrder.u","step.y"
4.32,1.227564532141787e-06,-4.091881773805956e-06,0,0
4.34,1.158512640545958e-06,-3.861708801819859e-06,0,0
4.36,1.093059213312879e-06,-3.643530711042931e-06,0,0
4.38,1.030735003597917e-06,-3.435783345326391e-06,0,0
4.4,9.710963256447581e-07,-3.236987752149194e-06,0,0
4.42,9.137250547854322e-07,-3.045750182618107e-06,0,0
4.44,8.582286274402919e-07,-2.86076209146764e-06,0,0
4.46,8.042400411180324e-07,-2.680800137060108e-06,0,0
4.48,7.514178544156708e-07,-2.504726181385569e-06,0,0
4.5,6.99446187018567e-07,-2.33148729006189e-06,0,0
4.52,6.480347197004055e-07,-2.160115732334685e-06,0,0
4.54,5.977990643513169e-07,-1.992663547837723e-06,0,0
4.56,5.620518976224216e-07,-1.873506325408072e-06,0,0
4.58,5.288025030368277e-07,-1.762675010122759e-06,0,0
4.6,4.978476261039256e-07,-1.659492087013085e-06,0,0
4.62,4.689840123330994e-07,-1.563280041110331e-06,0,0
4.64,4.420084072337383e-07,-1.473361357445794e-06,0,0
4.66,4.167175563152271e-07,-1.389058521050757e-06,0,0
4.68,3.929082050869551e-07,-1.309694016956517e-06,0,0
4.7,3.703770990583071e-07,-1.234590330194357e-06,0,0
4.72,3.489209837386721e-07,-1.163069945795574e-06,0,0
4.74,3.283366046374352e-07,-1.094455348791451e-06,0,0
4.76,3.084207072639851e-07,-1.028069024213284e-06,0,0
4.78,2.889700371277071e-07,-9.632334570923567e-07,0,0
4.8,2.697830209787809e-07,-8.992767365959363e-07,0,0
4.82,2.513942407145053e-07,-8.379808023816844e-07,0,0
4.84,2.339868774510106e-07,-7.799562581700354e-07,0,0
4.86,2.175609311882952e-07,-7.252031039609839e-07,0,0
4.88,2.021164019263605e-07,-6.737213397545348e-07,0,0
4.9,1.876532896652051e-07,-6.255109655506836e-07,0,0
4.92,1.741715944048304e-07,-5.805719813494346e-07,0,0
4.94,1.616713161452351e-07,-5.389043871507837e-07,0,0
4.96,1.501524548864204e-07,-5.005081829547347e-07,0,0
4.98,1.396150106283852e-07,-4.653833687612841e-07,0,0
5,1.300589833711305e-07,-4.335299445704351e-07,0,0
5.02,0.06449391446710208,3.118353618442993,1,1
5.04,0.1248268737461044,2.917243754179652,1,1
5.06,0.1812688904759531,2.729103698413489,1,1
5.08,0.2340708781467819,2.55309707284406,1,1
5.1,0.2834677696257984,2.388440767914005,1,1
5.12,0.329679311090701,2.23440229636433,1,1
5.14,0.3729104014833821,2.090298661722059,1,1
5.16,0.4133529232095417,1.955490255968194,1,1
5.18,0.4511870947755379,1.829376350748207,1,1
5.2,0.4865815795342163,1.711394734885946,1,1
5.22,0.5196936956509832,1.601021014496723,1,1
5.24,0.5506704930778151,1.497765023073949,1,1
5.26,0.5796497630709549,1.40116745643015,1,1
5.28,0.6067599384316912,1.310800205227696,1,1
5.3,0.6321218194644546,1.226260601785151,1,1
5.32,0.6558479131829038,1.147173622723654,1,1
5.34,0.6780438174312133,1.073187275229289,1,1
